2013 Congressional Districts,Zip Code,Zip Code Name,Zip Code Type,Zip Code Area Name,Percent of Population,Single Location Zip Code
25,91321,Newhall,Non Unique,Newhall,99.8,
25,91322,Newhall,Po Box,Newhall,,*
25,91326,Porter Ranch,Non Unique,Porter Ranch,42.7,
25,91342,Sylmar,Non Unique,Sylmar,0.0,
25,91344,Granada Hills,Non Unique,Granada Hills,0.3,
25,91350,Santa Clarita,Non Unique,Santa Clarita,100.0,
25,91351,Canyon Country,Non Unique,Canyon Country,100.0,
25,91354,Valencia,Non Unique,Valencia,100.0,
25,91355,Valencia,Non Unique,Valencia,100.0,
25,91362,Thousand Oaks,Non Unique,Thousand Oaks,0.0,
25,91377,Oak Park,Non Unique,Oak Park,0.0,
25,91380,Santa Clarita,Po Box,Santa Clarita,,*
25,91381,Stevenson Ranch,Non Unique,Stevenson Ranch,100.0,
25,91383,Santa Clarita,Non Unique,Santa Clarita,,*
25,91384,Castaic,Non Unique,Castaic,100.0,
25,91385,Valencia,Po Box,Valencia,,*
25,91386,Canyon Country,Po Box,Canyon Country,,*
25,91387,Canyon Country,Non Unique,Canyon Country,99.8,
25,91390,Santa Clarita,Non Unique,Santa Clarita,99.9,
25,92301,Adelanto,Non Unique,Adelanto,0.0,
25,92371,Phelan,Non Unique,Phelan,0.0,
25,92372,Pinon Hills,Non Unique,Pinon Hills,0.0,
25,93015,Fillmore,Non Unique,Fillmore,0.0,
25,93021,Moorpark,Non Unique,Moorpark,0.4,
25,93062,Simi Valley,Po Box,Simi Valley,,*
25,93063,Simi Valley,Non Unique,Simi Valley,99.8,
25,93064,Brandeis,Unique Organization,Brandeis,,*
25,93065,Simi Valley,Non Unique,Simi Valley,85.7,
25,93099,Farmers Ins,Unique Organization,Simi Valley,,*
25,93203,Arvin,Non Unique,Arvin,0.0,
25,93225,Frazier Park,Non Unique,Frazier Park,0.0,
25,93243,Lebec,Non Unique,Lebec,4.1,
25,93510,Acton,Non Unique,Acton,99.9,
25,93516,Boron,Non Unique,Boron,0.0,
25,93524,Edward,Unique Organization,Edwards,0.0,
25,93532,Lake Hughes,Non Unique,Lake Hughes,100.0,
25,93534,Lancaster,Non Unique,Lancaster,43.2,
25,93535,Lancaster,Non Unique,Lancaster,100.0,
25,93536,Lancaster,Non Unique,Lancaster,14.8,
25,93539,Lancaster,Po Box,Lancaster,,*
25,93543,Littlerock,Non Unique,Littlerock,99.6,
25,93544,Llano,Non Unique,Llano,99.9,
25,93550,Palmdale,Non Unique,Palmdale,99.8,
25,93551,Palmdale,Non Unique,Palmdale,100.0,
25,93552,Palmdale,Non Unique,Palmdale,100.0,
25,93553,Pearblossom,Non Unique,Pearblossom,85.0,
25,93560,Rosamond,Non Unique,Rosamond,0.0,
25,93563,Valyermo,Non Unique,Valyermo,22.5,
25,93590,Palmdale,Po Box,Palmdale,,*
25,93591,Palmdale,Non Unique,Palmdale,100.0,
25,93599,Lockheed Advanced Dev Co,Unique Organization,Palmdale,,*
26,90265,Malibu,Non Unique,Malibu,3.0,
26,91301,Agoura Hills,Non Unique,Agoura Hills,0.3,
26,91302,Calabasas,Non Unique,Calabasas,0.0,
26,91307,West Hills,Non Unique,West Hills,0.0,
26,91319,Newbury Park,Po Box,Newbury Park,,*
26,91320,Newbury Park,Non Unique,Newbury Park,100.0,
26,91358,Thousand Oaks,Po Box,Thousand Oaks,,*
26,91359,Westlake Village,Po Box,Westlake Village,,*
26,91360,Thousand Oaks,Non Unique,Thousand Oaks,100.0,
26,91361,Westlake Village,Non Unique,Westlake Village,100.0,
26,91362,Thousand Oaks,Non Unique,Thousand Oaks,100.0,
26,91377,Oak Park,Non Unique,Oak Park,100.0,
26,93001,Ventura,Non Unique,Ventura,75.4,
26,93003,Ventura,Non Unique,Ventura,98.3,
26,93004,Ventura,Non Unique,Ventura,100.0,
26,93005,Ventura,Po Box,Ventura,,*
26,93006,Ventura,Po Box,Ventura,,*
26,93007,Ventura,Po Box,Ventura,,*
26,93009,Ventura County Gov,Unique Organization,Ventura,,*
26,93010,Camarillo,Non Unique,Camarillo,100.0,
26,93011,Camarillo,Po Box,Camarillo,,*
26,93012,Camarillo,Non Unique,Camarillo,100.0,
26,93013,Carpinteria,Non Unique,Carpinteria,0.0,
26,93015,Fillmore,Non Unique,Fillmore,99.9,
26,93016,Fillmore,Po Box,Fillmore,,*
26,93020,Moorpark,Po Box,Moorpark,,*
26,93021,Moorpark,Non Unique,Moorpark,99.6,
26,93022,Oak View,Non Unique,Oak View,100.0,
26,93023,Ojai,Non Unique,Ojai,99.8,
26,93024,Ojai,Po Box,Ojai,,*
26,93030,Oxnard,Non Unique,Oxnard,100.0,
26,93031,Oxnard,Po Box,Oxnard,,*
26,93032,Oxnard,Po Box,Oxnard,,*
26,93033,Oxnard,Non Unique,Oxnard,100.0,
26,93034,Oxnard,Po Box,Oxnard,,*
26,93035,Oxnard,Non Unique,Oxnard,100.0,
26,93036,Oxnard,Non Unique,Oxnard,100.0,
26,93040,Piru,Po Box,Piru,100.0,
26,93041,Port Hueneme,Non Unique,Port Hueneme,100.0,
26,93042,Naval Base Ventura County,Unique Organization,Point Mugu Nawc,100.0,
26,93043,Port Hueneme Naval Construct,Unique Organization,Port Hueneme Cbc Base,100.0,
26,93044,Port Hueneme,Po Box,Port Hueneme,,*
26,93060,Santa Paula,Non Unique,Santa Paula,100.0,
26,93061,Santa Paula,Po Box,Santa Paula,,*
26,93063,Simi Valley,Non Unique,Simi Valley,0.2,
26,93065,Simi Valley,Non Unique,Simi Valley,14.3,
26,93066,Somis,Non Unique,Somis,100.0,
26,93094,Simi Valley,Po Box,Simi Valley,,*
26,93108,Santa Barbara,Non Unique,Santa Barbara,0.0,
27,90022,Los Angeles,Non Unique,Los Angeles,0.0,
27,90032,Los Angeles,Non Unique,Los Angeles,0.1,
27,90042,Los Angeles,Non Unique,Los Angeles,0.0,
27,90063,Los Angeles,Non Unique,Los Angeles,0.0,
27,90640,Montebello,Non Unique,Montebello,0.0,
27,91001,Altadena,Non Unique,Altadena,100.0,
27,91003,Altadena,Po Box,Altadena,,*
27,91006,Arcadia,Non Unique,Arcadia,87.8,
27,91007,Arcadia,Non Unique,Arcadia,100.0,
27,91008,Duarte,Non Unique,Duarte,95.0,
27,91010,Duarte,Non Unique,Duarte,0.0,
27,91011,La Canada Flintridge,Non Unique,La Canada Flintridge,0.0,
27,91016,Monrovia,Non Unique,Monrovia,9.0,
27,91024,Sierra Madre,Non Unique,Sierra Madre,100.0,
27,91025,Sierra Madre,Po Box,Sierra Madre,,*
27,91030,South Pasadena,Non Unique,South Pasadena,99.9,
27,91031,South Pasadena,Po Box,South Pasadena,,*
27,91042,Tujunga,Non Unique,Tujunga,0.3,
27,91066,Arcadia,Po Box,Arcadia,,*
27,91077,Arcadia,Po Box,Arcadia,,*
27,91101,Pasadena,Non Unique,Pasadena,100.0,
27,91102,Pasadena,Po Box,Pasadena,,*
27,91103,Pasadena,Non Unique,Pasadena,91.6,
27,91104,Pasadena,Non Unique,Pasadena,100.0,
27,91105,Pasadena,Non Unique,Pasadena,24.9,
27,91106,Pasadena,Non Unique,Pasadena,100.0,
27,91107,Pasadena,Non Unique,Pasadena,99.8,
27,91108,San Marino,Non Unique,San Marino,100.0,
27,91109,Pasadena,Po Box,Pasadena,,*
27,91110,Shared Firm Zip Code,Unique Organization,Pasadena,,*
27,91114,Pasadena,Po Box,Pasadena,,*
27,91115,Pasadena,Po Box,Pasadena,,*
27,91116,Pasadena,Po Box,Pasadena,,*
27,91117,Pasadena,Po Box,Pasadena,,*
27,91118,San Marino,Po Box,San Marino,,*
27,91121,Avon Products,Unique Organization,Pasadena,,*
27,91124,Ralph M Parsons Co,Unique Organization,Pasadena,,*
27,91125,Cal Tech,Unique Organization,Pasadena,,*
27,91126,Cal Tech,Unique Organization,Pasadena,,*
27,91129,Ambassador I C Foundation,Unique Organization,Pasadena,,*
27,91182,Fuller Theological Seminary,Unique Organization,Pasadena,,*
27,91185,Mellon Regional Lockbox Netw,Unique Organization,Pasadena,,*
27,91188,Kaiser Foundation Health,Unique Organization,Pasadena,,*
27,91189,J P Morgan,Unique Organization,Pasadena,,*
27,91199,City National Bank,Unique Organization,Pasadena,,*
27,91214,La Crescenta,Non Unique,La Crescenta,0.0,
27,91701,Rancho Cucamonga,Non Unique,Rancho Cucamonga,0.1,
27,91702,Azusa,Non Unique,Azusa,0.3,
27,91706,Baldwin Park,Non Unique,Baldwin Park,0.0,
27,91711,Claremont,Non Unique,Claremont,99.4,
27,91730,Rancho Cucamonga,Non Unique,Rancho Cucamonga,0.0,
27,91731,El Monte,Non Unique,El Monte,0.2,
27,91732,El Monte,Non Unique,El Monte,0.0,
27,91733,South El Monte,Non Unique,South El Monte,0.0,
27,91740,Glendora,Non Unique,Glendora,39.0,
27,91741,Glendora,Non Unique,Glendora,99.9,
27,91750,La Verne,Non Unique,La Verne,2.6,
27,91754,Monterey Park,Non Unique,Monterey Park,99.8,
27,91755,Monterey Park,Non Unique,Monterey Park,99.7,
27,91756,Monterey Pk,Unique Organization,Monterey Park,,*
27,91763,Montclair,Non Unique,Montclair,0.1,
27,91767,Pomona,Non Unique,Pomona,0.9,
27,91770,Rosemead,Non Unique,Rosemead,98.8,
27,91771,So Cal Edison Co,Unique Organization,Rosemead,,*
27,91772,So Cal Edison Co,Unique Organization,Rosemead,,*
27,91773,San Dimas,Non Unique,San Dimas,0.0,
27,91775,San Gabriel,Non Unique,San Gabriel,100.0,
27,91776,San Gabriel,Non Unique,San Gabriel,100.0,
27,91778,San Gabriel,Po Box,San Gabriel,,*
27,91780,Temple City,Non Unique,Temple City,96.9,
27,91784,Upland,Non Unique,Upland,99.4,
27,91786,Upland,Non Unique,Upland,13.5,
27,91801,Alhambra,Non Unique,Alhambra,100.0,
27,91802,Alhambra,Po Box,Alhambra,,*
27,91803,Alhambra,Non Unique,Alhambra,100.0,
27,91896,Alhambra,Po Box,Alhambra,,*
27,92358,Lytle Creek,Non Unique,Lytle Creek,0.0,
27,93510,Acton,Non Unique,Acton,0.1,
27,93543,Littlerock,Non Unique,Littlerock,0.4,
27,93544,Llano,Non Unique,Llano,0.1,
27,93550,Palmdale,Non Unique,Palmdale,0.2,
27,93552,Palmdale,Non Unique,Palmdale,0.0,
27,93553,Pearblossom,Non Unique,Pearblossom,14.3,
27,93563,Valyermo,Non Unique,Valyermo,77.0,
28,90004,Los Angeles,Non Unique,Los Angeles,20.9,
28,90026,Los Angeles,Non Unique,Los Angeles,58.1,
28,90027,Los Angeles,Non Unique,Los Angeles,100.0,
28,90028,Los Angeles,Non Unique,Los Angeles,100.0,
28,90029,Los Angeles,Non Unique,Los Angeles,100.0,
28,90031,Los Angeles,Non Unique,Los Angeles,9.5,
28,90036,Los Angeles,Non Unique,Los Angeles,8.1,
28,90038,Los Angeles,Non Unique,Los Angeles,100.0,
28,90039,Los Angeles,Non Unique,Los Angeles,100.0,
28,90041,Los Angeles,Non Unique,Los Angeles,0.1,
28,90042,Los Angeles,Non Unique,Los Angeles,0.1,
28,90046,Los Angeles,Non Unique,Los Angeles,96.6,
28,90048,Los Angeles,Non Unique,Los Angeles,20.5,
28,90065,Los Angeles,Non Unique,Los Angeles,0.2,
28,90068,Los Angeles,Non Unique,Los Angeles,96.6,
28,90069,West Hollywood,Non Unique,West Hollywood,99.9,
28,90072,Los Angeles,Po Box,Los Angeles,,*
28,90078,Los Angeles,Po Box,Los Angeles,,*
28,90093,Los Angeles,Po Box,Los Angeles,,*
28,90210,Beverly Hills,Non Unique,Beverly Hills,0.2,
28,91001,Altadena,Non Unique,Altadena,0.0,
28,91011,La Canada Flintridge,Non Unique,La Canada Flintridge,100.0,
28,91012,La Canada Flintridge,Po Box,La Canada Flintridge,,*
28,91020,Montrose,Non Unique,Montrose,100.0,
28,91021,Montrose,Po Box,Montrose,,*
28,91030,South Pasadena,Non Unique,South Pasadena,0.0,
28,91040,Sunland,Non Unique,Sunland,99.5,
28,91041,Sunland,Po Box,Sunland,,*
28,91042,Tujunga,Non Unique,Tujunga,99.7,
28,91043,Tujunga,Po Box,Tujunga,,*
28,91046,Verdugo City,Po Box,Verdugo City,,*
28,91103,Pasadena,Non Unique,Pasadena,8.4,
28,91105,Pasadena,Non Unique,Pasadena,75.0,
28,91123,Ambassador College,Unique Organization,Pasadena,,*
28,91184,Tournament Of Roses Assoc,Unique Organization,Pasadena,,*
28,91201,Glendale,Non Unique,Glendale,100.0,
28,91202,Glendale,Non Unique,Glendale,100.0,
28,91203,Glendale,Non Unique,Glendale,100.0,
28,91204,Glendale,Non Unique,Glendale,100.0,
28,91205,Glendale,Non Unique,Glendale,99.8,
28,91206,Glendale,Non Unique,Glendale,99.9,
28,91207,Glendale,Non Unique,Glendale,100.0,
28,91208,Glendale,Non Unique,Glendale,100.0,
28,91209,Glendale,Po Box,Glendale,,*
28,91210,Glendale,Non Unique,Glendale,100.0,
28,91214,La Crescenta,Non Unique,La Crescenta,100.0,
28,91221,Glendale,Po Box,Glendale,,*
28,91222,Glendale,Po Box,Glendale,,*
28,91224,La Crescenta,Po Box,La Crescenta,,*
28,91225,Glendale,Po Box,Glendale,,*
28,91226,Glendale,Po Box,Glendale,,*
28,91321,Newhall,Non Unique,Newhall,0.0,
28,91331,Pacoima,Non Unique,Pacoima,0.0,
28,91342,Sylmar,Non Unique,Sylmar,1.0,
28,91352,Sun Valley,Non Unique,Sun Valley,11.4,
28,91387,Canyon Country,Non Unique,Canyon Country,0.1,
28,91390,Santa Clarita,Non Unique,Santa Clarita,0.1,
28,91501,Burbank,Non Unique,Burbank,100.0,
28,91502,Burbank,Non Unique,Burbank,100.0,
28,91503,Burbank,Po Box,Burbank,,*
28,91504,Burbank,Non Unique,Burbank,98.2,
28,91505,Burbank,Non Unique,Burbank,20.6,
28,91506,Burbank,Non Unique,Burbank,99.7,
28,91507,Burbank,Po Box,Burbank,,*
28,91508,Burbank,Po Box,Burbank,,*
28,91510,Burbank,Po Box,Burbank,,*
28,91521,Disney Productions,Unique Organization,Burbank,,*
28,91604,Studio City,Non Unique,Studio City,0.0,
28,91606,North Hollywood,Non Unique,North Hollywood,0.0,
29,91040,Sunland,Non Unique,Sunland,0.5,
29,91042,Tujunga,Non Unique,Tujunga,0.0,
29,91321,Newhall,Non Unique,Newhall,0.2,
29,91325,Northridge,Non Unique,Northridge,0.0,
29,91331,Pacoima,Non Unique,Pacoima,100.0,
29,91333,Pacoima,Po Box,Pacoima,,*
29,91334,Pacoima,Po Box,Pacoima,,*
29,91340,San Fernando,Non Unique,San Fernando,100.0,
29,91341,San Fernando,Po Box,San Fernando,,*
29,91342,Sylmar,Non Unique,Sylmar,98.9,
29,91343,North Hills,Non Unique,North Hills,91.6,
29,91344,Granada Hills,Non Unique,Granada Hills,20.2,
29,91345,Mission Hills,Non Unique,Mission Hills,100.0,
29,91346,Mission Hills,Po Box,Mission Hills,,*
29,91352,Sun Valley,Non Unique,Sun Valley,88.6,
29,91353,Sun Valley,Po Box,Sun Valley,,*
29,91387,Canyon Country,Non Unique,Canyon Country,0.0,
29,91392,Sylmar,Po Box,Sylmar,,*
29,91393,North Hills,Po Box,North Hills,,*
29,91395,Mission Hills,Po Box,Mission Hills,,*
29,91401,Van Nuys,Non Unique,Van Nuys,82.6,
29,91402,Panorama City,Non Unique,Panorama City,100.0,
29,91404,Van Nuys,Po Box,Van Nuys,,*
29,91405,Van Nuys,Non Unique,Van Nuys,100.0,
29,91406,Van Nuys,Non Unique,Van Nuys,58.8,
29,91407,Van Nuys,Po Box,Van Nuys,,*
29,91408,Van Nuys,Po Box,Van Nuys,,*
29,91409,Van Nuys,Po Box,Van Nuys,,*
29,91410,Van Nuys,Po Box,Van Nuys,,*
29,91411,Van Nuys,Non Unique,Van Nuys,71.7,
29,91412,Panorama City,Po Box,Panorama City,,*
29,91470,Blue Cross Of So Calif,Unique Organization,Van Nuys,,*
29,91482,Deluxe Check,Unique Organization,Van Nuys,,*
29,91495,U S Purchasing Exchange,Unique Organization,Sherman Oaks,,*
29,91496,U S Purchasing Corp,Unique Organization,Van Nuys,,*
29,91499,Business Reply,Unique Organization,Van Nuys,,*
29,91504,Burbank,Non Unique,Burbank,1.8,
29,91505,Burbank,Non Unique,Burbank,2.2,
29,91601,North Hollywood,Non Unique,North Hollywood,96.2,
29,91602,North Hollywood,Non Unique,North Hollywood,9.2,
29,91603,North Hollywood,Po Box,North Hollywood,,*
29,91605,North Hollywood,Non Unique,North Hollywood,100.0,
29,91606,North Hollywood,Non Unique,North Hollywood,100.0,
29,91607,Valley Village,Non Unique,Valley Village,28.0,
29,91609,North Hollywood,Po Box,North Hollywood,,*
29,91611,N Hollywood,Unique Organization,North Hollywood,,*
29,91612,N Hollywood,Unique Organization,North Hollywood,,*
29,91615,North Hollywood,Po Box,North Hollywood,,*
29,91616,North Hollywood,Po Box,North Hollywood,,*
29,91618,North Hollywood,Po Box,North Hollywood,,*
30,90046,Los Angeles,Non Unique,Los Angeles,0.1,
30,90049,Los Angeles,Non Unique,Los Angeles,0.7,
30,90068,Los Angeles,Non Unique,Los Angeles,3.4,
30,90077,Los Angeles,Non Unique,Los Angeles,1.0,
30,90210,Beverly Hills,Non Unique,Beverly Hills,0.5,
30,90290,Topanga,Non Unique,Topanga,0.0,
30,91302,Calabasas,Non Unique,Calabasas,13.5,
30,91303,Canoga Park,Non Unique,Canoga Park,100.0,
30,91304,Canoga Park,Non Unique,Canoga Park,99.8,
30,91305,Canoga Park,Po Box,Canoga Park,,*
30,91306,Winnetka,Non Unique,Winnetka,100.0,
30,91307,West Hills,Non Unique,West Hills,99.9,
30,91308,West Hills,Po Box,West Hills,,*
30,91309,Canoga Park,Po Box,Canoga Park,,*
30,91311,Chatsworth,Non Unique,Chatsworth,94.6,
30,91313,Chatsworth,Po Box,Chatsworth,,*
30,91316,Encino,Non Unique,Encino,100.0,
30,91324,Northridge,Non Unique,Northridge,100.0,
30,91325,Northridge,Non Unique,Northridge,100.0,
30,91326,Porter Ranch,Non Unique,Porter Ranch,57.3,
30,91327,Northridge,Po Box,Northridge,,*
30,91328,Northridge,Po Box,Northridge,,*
30,91329,J B Lansing Co,Unique Organization,Northridge,,*
30,91330,California State University,Unique Organization,Northridge,,*
30,91335,Reseda,Non Unique,Reseda,100.0,
30,91337,Reseda,Po Box,Reseda,,*
30,91342,Sylmar,Non Unique,Sylmar,0.0,
30,91343,North Hills,Non Unique,North Hills,8.4,
30,91344,Granada Hills,Non Unique,Granada Hills,79.5,
30,91345,Mission Hills,Non Unique,Mission Hills,0.0,
30,91356,Tarzana,Non Unique,Tarzana,100.0,
30,91357,Tarzana,Po Box,Tarzana,,*
30,91364,Woodland Hills,Non Unique,Woodland Hills,96.4,
30,91365,Woodland Hills,Po Box,Woodland Hills,,*
30,91367,Woodland Hills,Non Unique,Woodland Hills,100.0,
30,91371,Pierce College,Unique Organization,Woodland Hills,,*
30,91381,Stevenson Ranch,Non Unique,Stevenson Ranch,0.0,
30,91394,Granada Hills,Po Box,Granada Hills,,*
30,91396,Winnetka,Po Box,Winnetka,,*
30,91401,Van Nuys,Non Unique,Van Nuys,17.4,
30,91403,Sherman Oaks,Non Unique,Sherman Oaks,100.0,
30,91406,Van Nuys,Non Unique,Van Nuys,41.2,
30,91411,Van Nuys,Non Unique,Van Nuys,28.3,
30,91413,Sherman Oaks,Po Box,Sherman Oaks,,*
30,91416,Encino,Po Box,Encino,,*
30,91423,Sherman Oaks,Non Unique,Sherman Oaks,100.0,
30,91426,Encino,Po Box,Encino,,*
30,91436,Encino,Non Unique,Encino,99.9,
30,91505,Burbank,Non Unique,Burbank,77.2,
30,91506,Burbank,Non Unique,Burbank,0.3,
30,91522,Burbank Studios,Unique Organization,Burbank,,*
30,91523,N B C,Unique Organization,Burbank,,*
30,91601,North Hollywood,Non Unique,North Hollywood,3.8,
30,91602,North Hollywood,Non Unique,North Hollywood,90.8,
30,91604,Studio City,Non Unique,Studio City,100.0,
30,91607,Valley Village,Non Unique,Valley Village,72.0,
30,91608,Universal City,Non Unique,Universal City,,
30,91610,Toluca Lake,Po Box,Toluca Lake,,*
30,91614,Studio City,Po Box,Studio City,,*
30,91617,Valley Village,Po Box,Valley Village,,*
30,93063,Simi Valley,Non Unique,Simi Valley,0.0,
31,91701,Rancho Cucamonga,Non Unique,Rancho Cucamonga,99.9,
31,91711,Claremont,Non Unique,Claremont,0.1,
31,91729,Rancho Cucamonga,Po Box,Rancho Cucamonga,,*
31,91730,Rancho Cucamonga,Non Unique,Rancho Cucamonga,99.8,
31,91737,Rancho Cucamonga,Non Unique,Rancho Cucamonga,99.3,
31,91739,Rancho Cucamonga,Non Unique,Rancho Cucamonga,100.0,
31,91763,Montclair,Non Unique,Montclair,0.1,
31,91764,Ontario,Non Unique,Ontario,0.5,
31,91784,Upland,Non Unique,Upland,0.5,
31,91785,Upland,Po Box,Upland,,*
31,91786,Upland,Non Unique,Upland,86.5,
31,92313,Grand Terrace,Non Unique,Grand Terrace,99.9,
31,92316,Bloomington,Non Unique,Bloomington,0.0,
31,92324,Colton,Non Unique,Colton,98.3,
31,92335,Fontana,Non Unique,Fontana,0.0,
31,92336,Fontana,Non Unique,Fontana,24.9,
31,92346,Highland,Non Unique,Highland,27.0,
31,92350,Loma Linda University,Unique Organization,Loma Linda,,*
31,92354,Loma Linda,Non Unique,Loma Linda,100.0,
31,92357,Veterans' Hospital,Unique Organization,Loma Linda,,*
31,92358,Lytle Creek,Non Unique,Lytle Creek,2.3,
31,92359,Mentone,Non Unique,Mentone,50.0,
31,92373,Redlands,Non Unique,Redlands,97.8,
31,92374,Redlands,Non Unique,Redlands,97.2,
31,92375,Redlands,Po Box,Redlands,,*
31,92376,Rialto,Non Unique,Rialto,59.5,
31,92377,Rialto,Non Unique,Rialto,100.0,
31,92401,San Bernardino,Non Unique,San Bernardino,100.0,
31,92402,San Bernardino,Po Box,San Bernardino,,*
31,92403,San Bernardino,Non Unique,San Bernardino,,*
31,92404,San Bernardino,Non Unique,San Bernardino,88.3,
31,92405,San Bernardino,Non Unique,San Bernardino,100.0,
31,92406,San Bernardino,Po Box,San Bernardino,,*
31,92407,San Bernardino,Non Unique,San Bernardino,93.9,
31,92408,San Bernardino,Non Unique,San Bernardino,100.0,
31,92410,San Bernardino,Non Unique,San Bernardino,79.1,
31,92411,San Bernardino,Non Unique,San Bernardino,100.0,
31,92412,San Bernardino,Po Box,San Bernardino,,*
31,92413,San Bernardino,Po Box,San Bernardino,,*
31,92415,S B County Offices,Unique Organization,San Bernardino,,*
31,92418,City Hall,Unique Organization,San Bernardino,,*
31,92423,San Bernardino,Po Box,San Bernardino,,*
31,92427,San Bernardino,Po Box,San Bernardino,,*
31,92501,Riverside,Non Unique,Riverside,0.0,
31,92507,Riverside,Non Unique,Riverside,0.0,
31,92509,Riverside,Non Unique,Riverside,0.0,
32,90601,Whittier,Non Unique,Whittier,8.9,
32,90660,Pico Rivera,Non Unique,Pico Rivera,0.0,
32,91006,Arcadia,Non Unique,Arcadia,12.2,
32,91008,Duarte,Non Unique,Duarte,5.0,
32,91009,Duarte,Po Box,Duarte,,*
32,91010,Duarte,Non Unique,Duarte,100.0,
32,91016,Monrovia,Non Unique,Monrovia,91.0,
32,91017,Monrovia,Po Box,Monrovia,,*
32,91107,Pasadena,Non Unique,Pasadena,0.2,
32,91702,Azusa,Non Unique,Azusa,99.7,
32,91706,Baldwin Park,Non Unique,Baldwin Park,100.0,
32,91711,Claremont,Non Unique,Claremont,0.0,
32,91715,City Of Industry,Po Box,City Of Industry,,*
32,91716,City Of Industry,Po Box,City Of Industry,,*
32,91722,Covina,Non Unique,Covina,100.0,
32,91723,Covina,Non Unique,Covina,100.0,
32,91724,Covina,Non Unique,Covina,94.9,
32,91731,El Monte,Non Unique,El Monte,99.8,
32,91732,El Monte,Non Unique,El Monte,100.0,
32,91733,South El Monte,Non Unique,South El Monte,49.5,
32,91734,El Monte,Po Box,El Monte,,*
32,91735,Wells Fargo Bank,Unique Organization,El Monte,,*
32,91740,Glendora,Non Unique,Glendora,61.0,
32,91741,Glendora,Non Unique,Glendora,0.1,
32,91744,La Puente,Non Unique,La Puente,100.0,
32,91745,Hacienda Heights,Non Unique,Hacienda Heights,0.0,
32,91746,La Puente,Non Unique,La Puente,99.9,
32,91748,Rowland Heights,Non Unique,Rowland Heights,0.0,
32,91749,La Puente,Po Box,La Puente,,*
32,91750,La Verne,Non Unique,La Verne,97.3,
32,91767,Pomona,Non Unique,Pomona,0.0,
32,91768,Pomona,Non Unique,Pomona,0.1,
32,91770,Rosemead,Non Unique,Rosemead,0.2,
32,91773,San Dimas,Non Unique,San Dimas,100.0,
32,91780,Temple City,Non Unique,Temple City,3.1,
32,91789,Walnut,Non Unique,Walnut,0.3,
32,91790,West Covina,Non Unique,West Covina,100.0,
32,91791,West Covina,Non Unique,West Covina,100.0,
32,91792,West Covina,Non Unique,West Covina,99.7,
32,91793,West Covina,Po Box,West Covina,,*
33,90004,Los Angeles,Non Unique,Los Angeles,4.7,
33,90005,Los Angeles,Non Unique,Los Angeles,1.4,
33,90010,Los Angeles,Non Unique,Los Angeles,0.0,
33,90020,Los Angeles,Non Unique,Los Angeles,2.5,
33,90024,Los Angeles,Non Unique,Los Angeles,69.5,
33,90025,Los Angeles,Non Unique,Los Angeles,1.2,
33,90035,Los Angeles,Non Unique,Los Angeles,0.1,
33,90036,Los Angeles,Non Unique,Los Angeles,79.1,
33,90038,Los Angeles,Non Unique,Los Angeles,0.0,
33,90045,Los Angeles,Non Unique,Los Angeles,0.0,
33,90046,Los Angeles,Non Unique,Los Angeles,3.2,
33,90048,Los Angeles,Non Unique,Los Angeles,72.8,
33,90049,Los Angeles,Non Unique,Los Angeles,99.3,
33,90064,Los Angeles,Non Unique,Los Angeles,0.0,
33,90066,Los Angeles,Non Unique,Los Angeles,0.0,
33,90067,Los Angeles,Non Unique,Los Angeles,0.3,
33,90069,West Hollywood,Non Unique,West Hollywood,0.1,
33,90073,Los Angeles,Po Box,Los Angeles,,*
33,90077,Los Angeles,Non Unique,Los Angeles,99.0,
33,90094,Playa Vista,Non Unique,Playa Vista,0.0,
33,90095,Ucla,Unique Organization,Los Angeles,,*
33,90209,Beverly Hills,Po Box,Beverly Hills,,*
33,90210,Beverly Hills,Non Unique,Beverly Hills,99.3,
33,90211,Beverly Hills,Non Unique,Beverly Hills,99.4,
33,90212,Beverly Hills,Non Unique,Beverly Hills,99.6,
33,90213,Beverly Hills,Po Box,Beverly Hills,,*
33,90245,El Segundo,Non Unique,El Segundo,99.9,
33,90250,Hawthorne,Non Unique,Hawthorne,0.0,
33,90254,Hermosa Beach,Non Unique,Hermosa Beach,100.0,
33,90260,Lawndale,Non Unique,Lawndale,0.1,
33,90263,Malibu,Non Unique,Malibu,,
33,90264,Malibu,Po Box,Malibu,,*
33,90265,Malibu,Non Unique,Malibu,97.0,
33,90266,Manhattan Beach,Non Unique,Manhattan Beach,100.0,
33,90267,Manhattan Beach,Po Box,Manhattan Beach,,*
33,90272,Pacific Palisades,Non Unique,Pacific Palisades,100.0,
33,90274,Palos Verdes Peninsula,Non Unique,Palos Verdes Peninsula,99.8,
33,90275,Rancho Palos Verdes,Non Unique,Rancho Palos Verdes,99.8,
33,90277,Redondo Beach,Non Unique,Redondo Beach,100.0,
33,90278,Redondo Beach,Non Unique,Redondo Beach,100.0,
33,90290,Topanga,Non Unique,Topanga,100.0,
33,90291,Venice,Non Unique,Venice,90.2,
33,90292,Marina Del Rey,Non Unique,Marina Del Rey,86.0,
33,90293,Playa Del Rey,Non Unique,Playa Del Rey,24.5,
33,90294,Venice,Po Box,Venice,,*
33,90295,Marina Del Rey,Po Box,Marina Del Rey,,*
